gene	transcript	protein_change	score	pvalue	qvalue	info
BRAF	.	.	.	1.000000e-16	4.509000e-13	.
NRAS	.	.	.	1.000000e-16	4.509000e-13	.
CDKN2A	.	.	.	1.000000e-16	4.509000e-13	.
TP53	.	.	.	1.000000e-16	4.509000e-13	.
PTEN	.	.	.	4.218847e-15	1.521823e-11	.
MAP2K1	.	.	.	1.010303e-14	3.036971e-11	.
RAC1	.	.	.	1.209133e-10	3.115417e-07	.
CTNNB1	.	.	.	2.528636e-09	5.700810e-06	.
NF1	.	.	.	1.047226e-07	2.054876e-04	.
DSG3	.	.	.	1.139319e-07	2.054876e-04	.
CDK4	.	.	.	2.023144e-07	3.317221e-04	.
KIT	.	.	.	2.862448e-07	4.302259e-04	.
RQCD1	.	.	.	4.654027e-07	6.456926e-04	.
IDH1	.	.	.	6.337977e-07	8.165126e-04	.
ZFX	.	.	.	1.750664e-06	2.104998e-03	.
DDX3X	.	.	.	2.769181e-06	3.121559e-03	.
TECTB	.	.	.	3.220719e-06	3.416993e-03	.
B2M	.	.	.	4.664148e-06	4.673476e-03	.
MPP7	.	.	.	8.328825e-06	7.906247e-03	.
MECOM	.	.	.	1.156148e-05	1.034877e-02	.
ARID2	.	.	.	1.204947e-05	1.034877e-02	.
BRD7	.	.	.	2.196806e-05	1.800981e-02	.
PIKFYVE	.	.	.	4.475510e-05	3.509578e-02	.
GNA11	.	.	.	4.730000e-05	3.554595e-02	.
MCF2L2	.	.	.	5.241975e-05	3.781771e-02	.
SLC27A5	.	.	.	8.060570e-05	5.591555e-02	.
ADAMTS2	.	.	.	1.153741e-04	7.680750e-02	.
PPP6C	.	.	.	1.192399e-04	7.680750e-02	.
ACTC1	.	.	.	1.296704e-04	8.064606e-02	.
DSC2	.	.	.	1.359642e-04	8.174170e-02	.
CPED1	.	.	.	2.181733e-04	1.269347e-01	.
ARIH2OS	.	.	.	2.418257e-04	1.362990e-01	.
NONO	.	.	.	2.654402e-04	1.435921e-01	.
DDX17	.	.	.	2.774222e-04	1.435921e-01	.
MORC2	.	.	.	2.786496e-04	1.435921e-01	.
SF3B1	.	.	.	3.420866e-04	1.666484e-01	.
RAB3GAP1	.	.	.	3.459135e-04	1.666484e-01	.
FAM65C	.	.	.	3.535623e-04	1.666484e-01	.
MYO9A	.	.	.	3.603509e-04	1.666484e-01	.
EEF1A1	.	.	.	3.762771e-04	1.696634e-01	.
AMICA1	.	.	.	3.859306e-04	1.697718e-01	.
LAD1	.	.	.	4.396161e-04	1.887837e-01	.
STK31	.	.	.	4.811762e-04	2.018254e-01	.
KNSTRN	.	.	.	5.016455e-04	2.056290e-01	.
DEFA3	.	.	.	5.288716e-04	2.119717e-01	.
CYP3A4	.	.	.	6.937140e-04	2.710844e-01	.
BMP5	.	.	.	7.124389e-04	2.710844e-01	.
KCNQ5	.	.	.	7.531666e-04	2.710844e-01	.
MIIP	.	.	.	7.685386e-04	2.710844e-01	.
NSUN6	.	.	.	7.728272e-04	2.710844e-01	.
CASP8	.	.	.	7.783829e-04	2.710844e-01	.
STK19	.	.	.	7.882588e-04	2.710844e-01	.
EXD1	.	.	.	8.003632e-04	2.710844e-01	.
KIAA0947	.	.	.	8.116298e-04	2.710844e-01	.
CSN3	.	.	.	9.033654e-04	2.950797e-01	.
ELFN2	.	.	.	9.161934e-04	2.950797e-01	.
SLFN11	.	.	.	9.949601e-04	3.131036e-01	.
MFNG	.	.	.	1.006876e-03	3.131036e-01	.
IGFL2	.	.	.	1.080449e-03	3.302879e-01	.
C6	.	.	.	1.133610e-03	3.407630e-01	.
EYA4	.	.	.	1.292874e-03	3.822667e-01	.
SMPD4	.	.	.	1.391168e-03	3.977342e-01	.
NOTCH2NL	.	.	.	1.411616e-03	3.977342e-01	.
TMEM255B	.	.	.	1.426147e-03	3.977342e-01	.
IP6K3	.	.	.	1.433395e-03	3.977342e-01	.
MYBPC1	.	.	.	1.645293e-03	4.450986e-01	.
IQCF1	.	.	.	1.669385e-03	4.450986e-01	.
GNAQ	.	.	.	1.678127e-03	4.450986e-01	.
ZNF532	.	.	.	1.995780e-03	5.216796e-01	.
RPL5	.	.	.	2.241833e-03	5.776243e-01	.
ACCSL	.	.	.	2.400948e-03	6.099085e-01	.
NEU2	.	.	.	2.480733e-03	6.214236e-01	.
FBXW12	.	.	.	2.578541e-03	6.286434e-01	.
C10orf54	.	.	.	2.579264e-03	6.286434e-01	.
COL1A1	.	.	.	2.723016e-03	6.548309e-01	.
IGFL1	.	.	.	2.844625e-03	6.750744e-01	.
FMO3	.	.	.	3.084477e-03	6.881513e-01	.
SLC46A3	.	.	.	3.134309e-03	6.881513e-01	.
KRTAP5-6	.	.	.	3.192566e-03	6.881513e-01	.
SH3RF3	.	.	.	3.202129e-03	6.881513e-01	.
RIPPLY3	.	.	.	3.241621e-03	6.881513e-01	.
CD163L1	.	.	.	3.242381e-03	6.881513e-01	.
THEMIS	.	.	.	3.244352e-03	6.881513e-01	.
ADNP	.	.	.	3.307988e-03	6.881513e-01	.
SELP	.	.	.	3.312751e-03	6.881513e-01	.
RB1	.	.	.	3.333151e-03	6.881513e-01	.
PHF17	.	.	.	3.377947e-03	6.881513e-01	.
MKX	.	.	.	3.385853e-03	6.881513e-01	.
AGXT2	.	.	.	3.395734e-03	6.881513e-01	.
CEP63	.	.	.	3.514231e-03	7.042520e-01	.
PTPRT	.	.	.	3.558864e-03	7.053591e-01	.
SLC5A11	.	.	.	3.632805e-03	7.121878e-01	.
ACSBG1	.	.	.	3.818245e-03	7.368529e-01	.
OR5AS1	.	.	.	3.855835e-03	7.368529e-01	.
APCS	.	.	.	3.881184e-03	7.368529e-01	.
COL5A2	.	.	.	3.938115e-03	7.398733e-01	.
XIRP2	.	.	.	3.994771e-03	7.427802e-01	.
FGL2	.	.	.	4.197413e-03	7.662724e-01	.
AMPD1	.	.	.	4.247153e-03	7.662724e-01	.
SLC13A4	.	.	.	4.281884e-03	7.662724e-01	.
RBMXL1	.	.	.	4.344591e-03	7.662724e-01	.
CRB2	.	.	.	4.345441e-03	7.662724e-01	.
SLC9C2	.	.	.	4.407763e-03	7.662724e-01	.
HSD11B1	.	.	.	4.418515e-03	7.662724e-01	.
HUNK	.	.	.	4.620973e-03	7.937511e-01	.
STK11IP	.	.	.	4.696911e-03	7.954398e-01	.
DAPP1	.	.	.	4.719010e-03	7.954398e-01	.
DPRX	.	.	.	4.785578e-03	7.991915e-01	.
LAMP3	.	.	.	4.925969e-03	8.150897e-01	.
XKR4	.	.	.	5.295526e-03	8.628775e-01	.
LIFR	.	.	.	5.330445e-03	8.628775e-01	.
HHIPL2	.	.	.	5.358299e-03	8.628775e-01	.
SELPLG	.	.	.	5.575351e-03	8.849465e-01	.
CYP2S1	.	.	.	5.593474e-03	8.849465e-01	.
MEMO1	.	.	.	5.681860e-03	8.890171e-01	.
STAT4	.	.	.	5.758028e-03	8.890171e-01	.
FRS3	.	.	.	5.767077e-03	8.890171e-01	.
PTPRK	.	.	.	5.833242e-03	8.915962e-01	.
FAM26F	.	.	.	5.937457e-03	8.998990e-01	.
DAO	.	.	.	6.030708e-03	9.015405e-01	.
RBL2	.	.	.	6.048259e-03	9.015405e-01	.
VPS18	.	.	.	6.142628e-03	9.081020e-01	.
KIAA1257	.	.	.	6.195978e-03	9.085420e-01	.
LBR	.	.	.	6.373336e-03	9.268799e-01	.
DRD2	.	.	.	6.423819e-03	9.268799e-01	.
STXBP5L	.	.	.	6.617255e-03	9.369796e-01	.
SMARCA4	.	.	.	6.664542e-03	9.369796e-01	.
ADARB2	.	.	.	6.766228e-03	9.369796e-01	.
PIGU	.	.	.	6.773970e-03	9.369796e-01	.
ZNF251	.	.	.	6.787313e-03	9.369796e-01	.
LAMC2	.	.	.	6.805518e-03	9.369796e-01	.
OR2C1	.	.	.	6.930654e-03	9.389312e-01	.
MAP3K4	.	.	.	6.970332e-03	9.389312e-01	.
OLAH	.	.	.	6.975869e-03	9.389312e-01	.
HIST1H2AA	.	.	.	7.272521e-03	9.682771e-01	.
GPC4	.	.	.	7.462366e-03	9.682771e-01	.
HRSP12	.	.	.	7.517919e-03	9.682771e-01	.
TOP1MT	.	.	.	7.545830e-03	9.682771e-01	.
C10orf12	.	.	.	7.588371e-03	9.682771e-01	.
CRIM1	.	.	.	7.593606e-03	9.682771e-01	.
ANKEF1	.	.	.	7.597973e-03	9.682771e-01	.
RPRD2	.	.	.	7.639475e-03	9.682771e-01	.
PDE1A	.	.	.	7.677069e-03	9.682771e-01	.
POLR1E	.	.	.	7.780970e-03	9.687277e-01	.
CERKL	.	.	.	7.793942e-03	9.687277e-01	.
SLFN13	.	.	.	7.891320e-03	9.687277e-01	.
UBL7	.	.	.	7.948273e-03	9.687277e-01	.
KCNN3	.	.	.	7.949196e-03	9.687277e-01	.
ANKRD33	.	.	.	8.392422e-03	9.988599e-01	.
CRNKL1	.	.	.	8.396075e-03	9.988599e-01	.
IGF2BP1	.	.	.	8.401166e-03	9.988599e-01	.
C3AR1	.	.	.	8.417981e-03	9.988599e-01	.
ARRDC5	.	.	.	8.556057e-03	1	.
FYN	.	.	.	8.659390e-03	1	.
MUC17	.	.	.	8.674595e-03	1	.
ATM	.	.	.	8.735872e-03	1	.
TRMT1	.	.	.	8.887887e-03	1	.
ADH1B	.	.	.	8.890037e-03	1	.
FAM131B	.	.	.	8.941517e-03	1	.
SLC6A13	.	.	.	9.142817e-03	1	.
USP6	.	.	.	9.227251e-03	1	.
ZNF610	.	.	.	9.332032e-03	1	.
TP63	.	.	.	9.494688e-03	1	.
DSC3	.	.	.	9.571021e-03	1	.
C6ORF165	.	.	.	9.579457e-03	1	.
