gene	transcript	protein_change	score	pvalue	qvalue	info
NPM1	.	.	.	1.000000e-16	1.818100e-12	.
RUNX1	.	.	.	8.881784e-16	8.073986e-12	.
KRAS	.	.	.	1.516565e-13	9.190887e-10	.
U2AF1	.	.	.	6.529222e-13	2.967694e-09	.
FLT3	.	.	.	1.964540e-12	7.143459e-09	.
IDH2	.	.	.	8.262613e-12	2.503709e-08	.
TP53	.	.	.	5.903467e-11	1.533299e-07	.
GDI2	.	.	.	3.853624e-10	8.757842e-07	.
SENP6	.	.	.	5.284427e-10	1.067513e-06	.
ABCA6	.	.	.	6.216727e-10	1.130263e-06	.
DNMT3A	.	.	.	1.111142e-09	1.836515e-06	.
IDH1	.	.	.	3.038533e-09	4.603631e-06	.
EIF2S3	.	.	.	1.360636e-08	1.902902e-05	.
KLHL7	.	.	.	1.477770e-08	1.919095e-05	.
IFT74	.	.	.	1.256217e-07	1.448675e-04	.
MTFR2	.	.	.	1.274891e-07	1.448675e-04	.
PLSCR1	.	.	.	2.714420e-07	2.902992e-04	.
HPS3	.	.	.	4.656064e-07	4.702884e-04	.
KIF1B	.	.	.	5.777771e-07	5.528719e-04	.
CCNT1	.	.	.	8.725861e-07	7.932244e-04	.
GOLM1	.	.	.	1.074033e-06	9.298572e-04	.
BTBD10	.	.	.	1.344338e-06	1.110973e-03	.
ASXL1	.	.	.	1.698250e-06	1.342430e-03	.
ZCRB1	.	.	.	1.979784e-06	1.499769e-03	.
WT1	.	.	.	2.485356e-06	1.807450e-03	.
NCAPH	.	.	.	2.717468e-06	1.900242e-03	.
UHRF2	.	.	.	5.322752e-06	3.535654e-03	.
FBXO7	.	.	.	5.445152e-06	3.535654e-03	.
BRWD1	.	.	.	5.734687e-06	3.595253e-03	.
PARP14	.	.	.	5.983370e-06	3.626121e-03	.
BPIFC	.	.	.	6.786651e-06	3.980261e-03	.
ITGA1	.	.	.	7.151934e-06	4.063416e-03	.
NAA35	.	.	.	7.991592e-06	4.402883e-03	.
NPAS3	.	.	.	8.451277e-06	4.519196e-03	.
PTPN11	.	.	.	9.434288e-06	4.803247e-03	.
C17orf47	.	.	.	9.510856e-06	4.803247e-03	.
PTPDC1	.	.	.	1.294267e-05	6.359746e-03	.
GRIA3	.	.	.	1.361404e-05	6.399036e-03	.
EPG5	.	.	.	1.425244e-05	6.399036e-03	.
SF3B1	.	.	.	1.440766e-05	6.399036e-03	.
TCF12	.	.	.	1.443048e-05	6.399036e-03	.
CHL1	.	.	.	1.664389e-05	7.204825e-03	.
MTHFD1	.	.	.	1.942098e-05	8.211460e-03	.
RASA1	.	.	.	2.755471e-05	1.128882e-02	.
NFU1	.	.	.	2.794108e-05	1.128882e-02	.
TP53BP2	.	.	.	4.247655e-05	1.678839e-02	.
RANBP2	.	.	.	5.036627e-05	1.948317e-02	.
SLC16A7	.	.	.	5.264090e-05	1.992414e-02	.
PTPRA	.	.	.	5.455357e-05	1.992414e-02	.
SRSF2	.	.	.	5.479384e-05	1.992414e-02	.
NLK	.	.	.	5.774434e-05	2.058529e-02	.
DDX52	.	.	.	6.030813e-05	2.108581e-02	.
RFX7	.	.	.	6.502862e-05	2.230727e-02	.
SLIT2	.	.	.	6.680626e-05	2.249268e-02	.
PHF6	.	.	.	7.667979e-05	2.512389e-02	.
FRYL	.	.	.	7.738506e-05	2.512389e-02	.
GABRG3	.	.	.	8.147660e-05	2.598818e-02	.
KIT	.	.	.	1.007109e-04	3.156938e-02	.
CWH43	.	.	.	1.037613e-04	3.197430e-02	.
TTBK2	.	.	.	1.323152e-04	4.009372e-02	.
XPO4	.	.	.	1.515517e-04	4.516986e-02	.
IPO11	.	.	.	1.563760e-04	4.585599e-02	.
PCDHA10	.	.	.	1.756679e-04	5.069553e-02	.
GATA2	.	.	.	1.830102e-04	5.198918e-02	.
SMC1A	.	.	.	1.875676e-04	5.246410e-02	.
GOLGA4	.	.	.	1.987573e-04	5.475162e-02	.
MXRA5	.	.	.	2.411857e-04	6.544773e-02	.
TAS2R3	.	.	.	2.483471e-04	6.639997e-02	.
TPR	.	.	.	2.707536e-04	7.134161e-02	.
SUCLA2	.	.	.	2.890448e-04	7.507320e-02	.
DLD	.	.	.	3.230834e-04	8.273211e-02	.
CSNK1A1	.	.	.	4.473469e-04	1.129613e-01	.
KIF5B	.	.	.	5.053630e-04	1.258631e-01	.
ALDH7A1	.	.	.	5.266195e-04	1.286597e-01	.
XRN1	.	.	.	5.307451e-04	1.286597e-01	.
AKAP9	.	.	.	5.484549e-04	1.312034e-01	.
FAM135A	.	.	.	6.311638e-04	1.490284e-01	.
GRAMD1C	.	.	.	6.419027e-04	1.496209e-01	.
ANK2	.	.	.	7.285660e-04	1.676716e-01	.
CTC-432M15.3	.	.	.	7.497183e-04	1.703829e-01	.
CENPK	.	.	.	8.072288e-04	1.811880e-01	.
SLC25A31	.	.	.	8.361339e-04	1.853872e-01	.
EP300	.	.	.	8.558714e-04	1.874771e-01	.
VPS13C	.	.	.	9.546161e-04	2.066176e-01	.
CPSF4	.	.	.	1.037892e-03	2.219990e-01	.
ZNF253	.	.	.	1.073530e-03	2.269518e-01	.
ELOVL5	.	.	.	1.144231e-03	2.391179e-01	.
KIAA0226	.	.	.	1.258522e-03	2.575482e-01	.
MYC	.	.	.	1.267670e-03	2.575482e-01	.
CCDC18	.	.	.	1.274921e-03	2.575482e-01	.
ANAPC4	.	.	.	1.322398e-03	2.627479e-01	.
SOCS5	.	.	.	1.329564e-03	2.627479e-01	.
TCP11L2	.	.	.	1.359409e-03	2.657571e-01	.
METTL8	.	.	.	1.380090e-03	2.669300e-01	.
RNF139	.	.	.	1.400217e-03	2.679720e-01	.
ELF4	.	.	.	1.505521e-03	2.851238e-01	.
SNRNP48	.	.	.	1.533764e-03	2.861187e-01	.
SCFD1	.	.	.	1.549981e-03	2.861187e-01	.
ATRNL1	.	.	.	1.565848e-03	2.861187e-01	.
PPP2R2A	.	.	.	1.580977e-03	2.861187e-01	.
SCLT1	.	.	.	1.589461e-03	2.861187e-01	.
SLC43A1	.	.	.	1.613936e-03	2.876762e-01	.
KMT2C	.	.	.	1.652038e-03	2.916088e-01	.
ARMC8	.	.	.	1.700599e-03	2.972941e-01	.
RALGPS2	.	.	.	1.815920e-03	3.115082e-01	.
NRAS	.	.	.	1.816175e-03	3.115082e-01	.
PIK3C3	.	.	.	1.953189e-03	3.318779e-01	.
CHST6	.	.	.	2.061159e-03	3.469808e-01	.
GRIK4	.	.	.	2.185901e-03	3.638660e-01	.
FAM127B	.	.	.	2.201488e-03	3.638660e-01	.
C10orf11	.	.	.	2.271533e-03	3.720608e-01	.
DOPEY1	.	.	.	2.292455e-03	3.721350e-01	.
RDX	.	.	.	2.392879e-03	3.849994e-01	.
GMEB1	.	.	.	2.430708e-03	3.860218e-01	.
GPR112	.	.	.	2.441698e-03	3.860218e-01	.
SNX13	.	.	.	2.498815e-03	3.916462e-01	.
INPP5F	.	.	.	2.599291e-03	4.033447e-01	.
RAI14	.	.	.	2.617825e-03	4.033447e-01	.
ZNF429	.	.	.	2.770015e-03	4.225616e-01	.
YEATS2	.	.	.	2.807027e-03	4.225616e-01	.
PPP3R1	.	.	.	2.812274e-03	4.225616e-01	.
SLC9A8	.	.	.	3.006585e-03	4.480552e-01	.
PRKAR2B	.	.	.	3.038581e-03	4.491418e-01	.
TINAG	.	.	.	3.067349e-03	4.497376e-01	.
YEATS4	.	.	.	3.140498e-03	4.567791e-01	.
NFIX	.	.	.	3.208322e-03	4.629405e-01	.
AKAP11	.	.	.	3.361150e-03	4.782655e-01	.
C11orf30	.	.	.	3.367141e-03	4.782655e-01	.
EHHADH	.	.	.	3.470313e-03	4.890989e-01	.
VPS13B	.	.	.	3.524851e-03	4.929640e-01	.
ZYG11B	.	.	.	3.612243e-03	5.013297e-01	.
DNAH11	.	.	.	3.728807e-03	5.135866e-01	.
TNFSF10	.	.	.	3.863524e-03	5.266559e-01	.
LENG1	.	.	.	3.886585e-03	5.266559e-01	.
KATNA1	.	.	.	3.910596e-03	5.266559e-01	.
DDX60L	.	.	.	4.209616e-03	5.627576e-01	.
UBR5	.	.	.	4.259906e-03	5.653238e-01	.
SCN8A	.	.	.	4.475216e-03	5.873729e-01	.
BORA	.	.	.	4.490668e-03	5.873729e-01	.
CEP128	.	.	.	5.080630e-03	6.597924e-01	.
PCID2	.	.	.	5.121707e-03	6.604096e-01	.
NCR2	.	.	.	5.158967e-03	6.605294e-01	.
FBXO25	.	.	.	5.239168e-03	6.621342e-01	.
CHN1	.	.	.	5.276609e-03	6.621342e-01	.
ADAM18	.	.	.	5.280758e-03	6.621342e-01	.
POMT1	.	.	.	5.475781e-03	6.818847e-01	.
ODF1	.	.	.	5.513326e-03	6.818897e-01	.
FDCSP	.	.	.	5.580936e-03	6.842561e-01	.
PGAM2	.	.	.	5.629337e-03	6.842561e-01	.
RPL7L1	.	.	.	5.658019e-03	6.842561e-01	.
NAT8	.	.	.	5.683003e-03	6.842561e-01	.
FAM133A	.	.	.	6.075762e-03	7.250754e-01	.
ALS2CR11	.	.	.	6.101784e-03	7.250754e-01	.
NUDT3	.	.	.	6.303646e-03	7.296547e-01	.
SIGLEC11	.	.	.	6.311877e-03	7.296547e-01	.
ASB4	.	.	.	6.327316e-03	7.296547e-01	.
PLA2G2D	.	.	.	6.334596e-03	7.296547e-01	.
STAG2	.	.	.	6.340984e-03	7.296547e-01	.
SIN3A	.	.	.	6.485854e-03	7.383043e-01	.
FAM122C	.	.	.	6.497371e-03	7.383043e-01	.
NKTR	.	.	.	6.708349e-03	7.575434e-01	.
FAM169A	.	.	.	6.835243e-03	7.671084e-01	.
ABCA4	.	.	.	6.922877e-03	7.721768e-01	.
GPR21	.	.	.	6.991689e-03	7.750969e-01	.
CFL2	.	.	.	7.434225e-03	8.191615e-01	.
NOTCH4	.	.	.	7.707832e-03	8.353111e-01	.
SNRPD1	.	.	.	7.730767e-03	8.353111e-01	.
DHX35	.	.	.	7.756317e-03	8.353111e-01	.
NCOA2	.	.	.	7.764566e-03	8.353111e-01	.
NKG7	.	.	.	7.847738e-03	8.363477e-01	.
BAZ2B	.	.	.	7.866204e-03	8.363477e-01	.
MAP4K3	.	.	.	8.054972e-03	8.466002e-01	.
ATG2B	.	.	.	8.112443e-03	8.466002e-01	.
CES2	.	.	.	8.115059e-03	8.466002e-01	.
USP7	.	.	.	8.148893e-03	8.466002e-01	.
SCN2A	.	.	.	8.344151e-03	8.527355e-01	.
RPL32	.	.	.	8.350511e-03	8.527355e-01	.
ORAI1	.	.	.	8.380604e-03	8.527355e-01	.
C11orf94	.	.	.	8.424739e-03	8.527355e-01	.
SMG7	.	.	.	8.442461e-03	8.527355e-01	.
TIMM9	.	.	.	8.535796e-03	8.550396e-01	.
WIF1	.	.	.	8.559331e-03	8.550396e-01	.
SUPT7L	.	.	.	8.794924e-03	8.737733e-01	.
NSUN6	.	.	.	8.896598e-03	8.748403e-01	.
TMSB15A	.	.	.	8.931960e-03	8.748403e-01	.
TRIP4	.	.	.	8.950019e-03	8.748403e-01	.
ACSF3	.	.	.	9.305322e-03	9.014626e-01	.
HOXA9	.	.	.	9.340289e-03	9.014626e-01	.
ESF1	.	.	.	9.433244e-03	9.014626e-01	.
SLC35A5	.	.	.	9.469261e-03	9.014626e-01	.
MRPS2	.	.	.	9.470291e-03	9.014626e-01	.
ITIH5	.	.	.	9.753424e-03	9.235781e-01	.
THRAP3	.	.	.	9.808783e-03	9.240077e-01	.
GCLM	.	.	.	1.001520e-02	9.385897e-01	.
TTC26	.	.	.	1.011413e-02	9.430001e-01	.
WDR64	.	.	.	1.025720e-02	9.514604e-01	.
ABCG4	.	.	.	1.040902e-02	9.604432e-01	.
IRGC	.	.	.	1.045970e-02	9.604432e-01	.
EVPL	.	.	.	1.070210e-02	9.747649e-01	.
PNN	.	.	.	1.072290e-02	9.747649e-01	.
EXD1	.	.	.	1.085607e-02	9.819610e-01	.
EGFLAM	.	.	.	1.102993e-02	9.927484e-01	.
DMD	.	.	.	1.108729e-02	9.929953e-01	.
OAT	.	.	.	1.157893e-02	1	.
TMEM104	.	.	.	1.158480e-02	1	.
ST18	.	.	.	1.158618e-02	1	.
MPI	.	.	.	1.173705e-02	1	.
SEC62	.	.	.	1.188118e-02	1	.
TRAPPC6B	.	.	.	1.197979e-02	1	.
KCNE3	.	.	.	1.199958e-02	1	.
ARHGAP6	.	.	.	1.201625e-02	1	.
MCM5	.	.	.	1.213638e-02	1	.
PEX13	.	.	.	1.213977e-02	1	.
NHLRC2	.	.	.	1.224250e-02	1	.
RBPJ	.	.	.	1.235504e-02	1	.
GSTK1	.	.	.	1.236418e-02	1	.
EDC4	.	.	.	1.244856e-02	1	.
CPSF3L	.	.	.	1.267058e-02	1	.
CCNA1	.	.	.	1.270827e-02	1	.
MYLK	.	.	.	1.275797e-02	1	.
PLP1	.	.	.	1.280898e-02	1	.
CDK7	.	.	.	1.280950e-02	1	.
COX16	.	.	.	1.283330e-02	1	.
IGJ	.	.	.	1.297694e-02	1	.
MYOT	.	.	.	1.300688e-02	1	.
BBS12	.	.	.	1.308164e-02	1	.
NEIL1	.	.	.	1.312654e-02	1	.
HMCN1	.	.	.	1.338223e-02	1	.
ESM1	.	.	.	1.354376e-02	1	.
C20orf24	.	.	.	1.359427e-02	1	.
CSAD	.	.	.	1.364200e-02	1	.
ASXL2	.	.	.	1.369934e-02	1	.
DUSP26	.	.	.	1.379979e-02	1	.
CXCL10	.	.	.	1.383783e-02	1	.
EPHX3	.	.	.	1.406279e-02	1	.
DTNB	.	.	.	1.410937e-02	1	.
TBC1D31	.	.	.	1.415376e-02	1	.
DUSP1	.	.	.	1.429539e-02	1	.
AP3S2	.	.	.	1.476327e-02	1	.
CEP290	.	.	.	1.478178e-02	1	.
CCL14	.	.	.	1.498519e-02	1	.
MKL1	.	.	.	1.554128e-02	1	.
EIF5B	.	.	.	1.565100e-02	1	.
EYA1	.	.	.	1.568830e-02	1	.
TNNT2	.	.	.	1.579550e-02	1	.
OBP2A	.	.	.	1.592851e-02	1	.
DESI1	.	.	.	1.599568e-02	1	.
RALA	.	.	.	1.606097e-02	1	.
GSK3B	.	.	.	1.614887e-02	1	.
SGPL1	.	.	.	1.615993e-02	1	.
SOBP	.	.	.	1.628569e-02	1	.
GDF5	.	.	.	1.629400e-02	1	.
PSMG2	.	.	.	1.633674e-02	1	.
IRF1	.	.	.	1.649091e-02	1	.
USP9X	.	.	.	1.678114e-02	1	.
KIAA0513	.	.	.	1.692190e-02	1	.
RALY	.	.	.	1.697370e-02	1	.
MTERFD2	.	.	.	1.728773e-02	1	.
