gene	transcript	protein_change	score	pvalue	qvalue	info
GTF2I	.	.	.	1.000000e-16	9.108000e-13	.
HRAS	.	.	.	1.000000e-16	9.108000e-13	.
TP53	.	.	.	5.874187e-07	3.566806e-03	.
NRAS	.	.	.	1.052966e-06	4.795206e-03	.
RNF169	.	.	.	1.877804e-04	6.841216e-01	.
FRMPD3	.	.	.	3.526012e-04	1	.
JPH3	.	.	.	5.679624e-04	1	.
ZMYM3	.	.	.	7.189987e-04	1	.
RABAC1	.	.	.	7.640714e-04	1	.
KATNAL2	.	.	.	7.892849e-04	1	.
TRPM5	.	.	.	1.290882e-03	1	.
HLA-DPB1	.	.	.	1.664901e-03	1	.
EIF1AX	.	.	.	1.731181e-03	1	.
IGSF1	.	.	.	2.168153e-03	1	.
RLN3	.	.	.	2.181750e-03	1	.
BDP1	.	.	.	2.367173e-03	1	.
BAG2	.	.	.	2.851031e-03	1	.
SFT2D2	.	.	.	2.900531e-03	1	.
LDHC	.	.	.	3.558539e-03	1	.
VHL	.	.	.	3.563203e-03	1	.
S100PBP	.	.	.	3.575893e-03	1	.
SIGLEC8	.	.	.	3.713202e-03	1	.
TEAD2	.	.	.	3.857347e-03	1	.
CLSTN1	.	.	.	3.942460e-03	1	.
MECP2	.	.	.	4.053268e-03	1	.
GET4	.	.	.	4.431936e-03	1	.
NAT6	.	.	.	4.744375e-03	1	.
CDC34	.	.	.	4.801985e-03	1	.
DNAJC27	.	.	.	5.127051e-03	1	.
CCDC3	.	.	.	5.659976e-03	1	.
ZBED6CL	.	.	.	6.068704e-03	1	.
PHB	.	.	.	6.481060e-03	1	.
DNAJB8	.	.	.	6.539392e-03	1	.
SLC45A1	.	.	.	6.539477e-03	1	.
CLEC9A	.	.	.	6.694145e-03	1	.
CIRH1A	.	.	.	6.851070e-03	1	.
NRBP2	.	.	.	7.061141e-03	1	.
CERKL	.	.	.	7.211979e-03	1	.
AK8	.	.	.	7.502496e-03	1	.
CREBRF	.	.	.	7.734620e-03	1	.
CNR2	.	.	.	7.870330e-03	1	.
NR2C2	.	.	.	7.969229e-03	1	.
CBY1	.	.	.	8.211682e-03	1	.
FOXN1	.	.	.	8.502666e-03	1	.
ART5	.	.	.	8.542590e-03	1	.
DHX40	.	.	.	8.544808e-03	1	.
RIPPLY1	.	.	.	8.595616e-03	1	.
LSMEM1	.	.	.	8.856241e-03	1	.
SNRPD2	.	.	.	8.949054e-03	1	.
SERPINE3	.	.	.	8.968339e-03	1	.
SCGB2B2	.	.	.	9.038701e-03	1	.
PGM2L1	.	.	.	9.111099e-03	1	.
GABARAP	.	.	.	9.346396e-03	1	.
PARP15	.	.	.	9.479608e-03	1	.
HERC3	.	.	.	9.547724e-03	1	.
ATIC	.	.	.	9.805774e-03	1	.
MRPL14	.	.	.	1.002041e-02	1	.
KRT78	.	.	.	1.011444e-02	1	.
OTUD3	.	.	.	1.025286e-02	1	.
NPM3	.	.	.	1.081575e-02	1	.
PCYOX1L	.	.	.	1.104568e-02	1	.
ERCC1	.	.	.	1.105459e-02	1	.
KCNH4	.	.	.	1.122143e-02	1	.
DPYSL5	.	.	.	1.123396e-02	1	.
MRGPRX3	.	.	.	1.134382e-02	1	.
PTPRB	.	.	.	1.148696e-02	1	.
COL3A1	.	.	.	1.155663e-02	1	.
MTHFD1	.	.	.	1.167174e-02	1	.
KIRREL2	.	.	.	1.179850e-02	1	.
GTSF1L	.	.	.	1.180700e-02	1	.
CXXC1	.	.	.	1.189498e-02	1	.
