gene	transcript	protein_change	score	pvalue	qvalue	info
IDH1	.	.	.	1.000000e-16	2.019889e-13	.
TP53	.	.	.	1.000000e-16	2.019889e-13	.
ATRX	.	.	.	1.000000e-16	2.019889e-13	.
CIC	.	.	.	1.000000e-16	2.019889e-13	.
PIK3CA	.	.	.	1.000000e-16	2.019889e-13	.
NOTCH1	.	.	.	1.000000e-16	2.019889e-13	.
EGFR	.	.	.	1.000000e-16	2.019889e-13	.
PIK3R1	.	.	.	1.000000e-16	2.019889e-13	.
IDH2	.	.	.	1.000000e-16	2.019889e-13	.
FUBP1	.	.	.	4.662937e-15	8.476753e-12	.
NF1	.	.	.	4.650724e-13	7.685956e-10	.
TCF12	.	.	.	1.721701e-11	2.608233e-08	.
SMARCA4	.	.	.	5.162197e-09	7.218737e-06	.
PTEN	.	.	.	2.891751e-08	3.754939e-05	.
KAT6B	.	.	.	3.409988e-07	4.132678e-04	.
NRAS	.	.	.	2.358778e-06	2.680014e-03	.
ARID1A	.	.	.	2.299915e-05	2.459420e-02	.
NIPBL	.	.	.	4.624261e-05	4.670247e-02	.
DNMT3A	.	.	.	1.140706e-04	1.091415e-01	.
R3HDM1	.	.	.	1.385542e-04	1.259388e-01	.
AGBL1	.	.	.	1.657583e-04	1.434915e-01	.
CPEB4	.	.	.	2.423476e-04	2.002562e-01	.
SETD2	.	.	.	2.685974e-04	2.122971e-01	.
CREBZF	.	.	.	3.392505e-04	2.569681e-01	.
EIF1AX	.	.	.	3.978995e-04	2.893366e-01	.
PTPN11	.	.	.	4.151797e-04	2.902905e-01	.
ARID2	.	.	.	5.377171e-04	3.523370e-01	.
DOCK5	.	.	.	5.501471e-04	3.523370e-01	.
ZBTB20	.	.	.	5.620647e-04	3.523370e-01	.
PLCG1	.	.	.	6.188847e-04	3.750235e-01	.
MYH11	.	.	.	6.689463e-04	3.922831e-01	.
RB1	.	.	.	7.965079e-04	4.524911e-01	.
P2RY11	.	.	.	8.627317e-04	4.752606e-01	.
KRT15	.	.	.	9.183368e-04	4.910131e-01	.
TYRP1	.	.	.	1.063632e-03	5.524507e-01	.
SMARCB1	.	.	.	1.144356e-03	5.778681e-01	.
PPP2R2D	.	.	.	1.261341e-03	6.197274e-01	.
CD72	.	.	.	1.300358e-03	6.220845e-01	.
SPATA31E1	.	.	.	1.439755e-03	6.711102e-01	.
OGT	.	.	.	1.664464e-03	7.564574e-01	.
VSIG4	.	.	.	1.719878e-03	7.625773e-01	.
PDGFRA	.	.	.	2.174617e-03	9.412467e-01	.
CNOT1	.	.	.	2.262410e-03	9.415798e-01	.
ANO9	.	.	.	2.278976e-03	9.415798e-01	.
ZNF292	.	.	.	2.467378e-03	9.967658e-01	.
